id,category,year_level,question,question_image,choice_a,choice_a_image,choice_b,choice_b_image,choice_c,choice_c_image,choice_d,choice_d_image,correct_answer,is_active,difficulty_level,has_images
1354.0,Math,Beginner (Grade 1-3),Which of the following similar fractions are arranged in decreasing order?,,"5/16,7/16,9/16,15/16",,"5/16,9/16,7/16,15/16",,"15/16,7/16,5/16,9/16",,"15/16,9/16,7/16,5/16",,"15/16,9/16,7/16,5/16",1,Easy,0
1355.0,Math,Beginner (Grade 1-3),"Choose the appropriate fraction to the empty box to arrange similar fractions in increasing order. 3/19, 7/19, 9/19, ___, 18/19",,5/19,,15/19,,8/19,,1/19,,15/19,1,Easy,0
1359.0,Math,Beginner (Grade 1-3),Which of the following is formed when we cut the circle into four equal parts?,,Half circle,,Half full circle,,full circle,,Quarter circle,,Quarter circle,1,Easy,0
1362.0,Math,Beginner (Grade 1-3),How many points do you need to construct a square? Select the correct answer.,,one,,four,,three,,two,,four,1,Easy,0
1363.0,Math,Beginner (Grade 1-3),How many points do you need to construct a triangle? Select the correct answer.,,two,,one,,three,,nine,,three,1,Easy,0
1365.0,Math,Beginner (Grade 1-3),"Choose all the materials that are necessary in constructing rectangles, squares, and triangles using cut outs and square grids.",,"pencil, paper, ruler",,"ruler, pen",,"paper, pen",,"compass, pencil, paper",,"pencil, paper, ruler",1,Easy,0
1367.0,Math,Beginner (Grade 1-3),How many points do you need to construct a rectangle? Select the correct answer.,,four,,two,,three,,one,,four,1,Easy,0
1368.0,Math,Beginner (Grade 1-3),What is the point in the middle of the circle? Select the correct answer.,,middle point,,None of the choices,,intersection,,center,,center,1,Easy,0
1370.0,Math,Beginner (Grade 1-3),"Choose all the materials that are necessary in constructing rectangles, squares, and triangles using cut outs and square grids.",,"ruler, pen",,"protractor, pencil, paper",,"paper, pen",,"pencil, paper, ruler",,"protractor, pencil, paper",1,Easy,0
1411.0,Math,Beginner (Grade 1-3),What is the missing value in the number sentence? 9 x ___ = 27,,3,,2,,4,,5,,3,1,Easy,0
1412.0,Math,Beginner (Grade 1-3),What is the missing value in the number sentence? 30 � ___ = 6,,5,,3,,4,,2,,5,1,Easy,0
1413.0,Math,Beginner (Grade 1-3),What is the missing value in the number sentence? 24 � ___ = 8,,2,,5,,4,,3,,3,1,Easy,0
1414.0,Math,Beginner (Grade 1-3),What is the missing value in the number sentence? 70 � ___ = 7,,5,,2,,4,,10,,10,1,Easy,0
1415.0,Math,Beginner (Grade 1-3),What is missing value in the number sentence? 12 � ___ = 6,,5,,3,,4,,2,,2,1,Easy,0
1426.0,Math,Beginner (Grade 1-3),Cherry is flying to Davao tomorrow. The airplane will leave Manila at 11:00 A.M. and the arrival time is 1:00 P.M. How many hours will Cherry travel from Manila to Davao?,,3 hours,,2 hours,,1 hour,,4 hours,,2 hours,1,Easy,0
1427.0,Math,Beginner (Grade 1-3),Joy is joining a 5-kilometer run. The marathon will last for 1 hour and 15 minutes. What time will she finish the marathon if she starts at 5:45 A.M.?,,6:45 A.M.,,6:30 A.M,,7:00 A.M.,,6:00 A.M.,,7:00 A.M.,1,Easy,0
1428.0,Math,Beginner (Grade 1-3),PJ started to paint the house at 8:00 A.M. He plans to finish painting the house in exactly 3 hours and 45 minutes. What time will he finish painting if he will follow his plan?,,10:15 A.M.,,11:45 A.M.,,11:00 A.M.,,9:45 A.M.,,11:45 A.M.,1,Easy,0
1429.0,Math,Beginner (Grade 1-3),"Nicole and Gail played for 2 hours in the playground. If they started playing at 3:15 PM, what time did they finish playing?",,5:15 P.M.,,4:15 P.M.,,6:15 P.M.,,7:15 P.M.,,5:15 P.M.,1,Easy,0
1430.0,Math,Beginner (Grade 1-3),"Val started to study at 9:00 AM last Saturday. At 12:30 PM, he ate lunch. How many hours did Val study?",,5 hours and 45 minutes,,3 hours and 30 minutes,,4 hours and 15 minutes,,2 hours and 30 minutes,,3 hours and 30 minutes,1,Easy,0
1446.0,Math,Beginner (Grade 1-3),Which is the reasonable estimate for the length of the car?,,4 meters,,4 inches,,4 feet,,4 centimeters,,4 meters,1,Easy,0
1447.0,Math,Beginner (Grade 1-3),Which is the reasonable estimate for the length of the pencil?,,1 meter,,16 centimeters,,5 centimeter,,1 feet,,16 centimeters,1,Easy,0
1448.0,Math,Beginner (Grade 1-3),Which is the reasonable estimate for the lenth of the pool?,,230 cm,,25 m,,100 cm,,250 cm,,25 m,1,Easy,0
1449.0,Math,Beginner (Grade 1-3),Which is the reasonable estimate for the length of the jeepney?,,5 minutes before 4,,10 minutes,,5 m,,175 cm,,5 m,1,Easy,0
1450.0,Math,Beginner (Grade 1-3),What is the reasonable estimate for the length of the bed?,,2 m,,120 cm,,70 cm,,1 m,,2 m,1,Easy,0
1451.0,Math,Beginner (Grade 1-3),A car travelled 80 meters to the east and another car travelled 40 meters to the west. How far are the cars apart from each other? Select the correct answer.,,120 m,,80 m,,100 m,,40 m,,120 m,1,Easy,0
1452.0,Math,Beginner (Grade 1-3),Carson has 15 cm long pencil. Daryl bought a new pencil that is 17cm long. How much longer is Daryl's pencil?,,2 m,,32 m,,32 cm,,2 cm,,2 cm,1,Easy,0
1453.0,Math,Beginner (Grade 1-3),Coco runs 2 meters every second. How far can Coco go in 20 seconds?,,40 m,,20 m,,200 m,,22 m,,40 m,1,Easy,0
1454.0,Math,Beginner (Grade 1-3),"Ruby, Garnet, and Pearl have two red laces. One of the laces is one meter long and the other lace is 50 cm long. If they divide equally the laces among themselves, how long will each of them receive?",,100 cm,,50 m,,50 cm,,17 cm,,50 cm,1,Easy,0
1455.0,Math,Beginner (Grade 1-3),Pia's house is 500m away from her school and 250m away from the church. The school and the church is 300m apart. How far will she walk if she will go to the church before going to the school instead of walking straight to the school?,,150 m,,50 m,,200 m,,350 m,,50 m,1,Easy,0
1457.0,Math,Beginner (Grade 1-3),Which is the appropriate unit of mass to be used for a truck?,,liter,,kilogram,,milliliter,,gram,,kilogram,1,Easy,0
1458.0,Math,Beginner (Grade 1-3),Which is the appropriate unit of mass to be used for a baseball?,,gram,,liter,,milliliter,,kilogram,,gram,1,Easy,0
1459.0,Math,Beginner (Grade 1-3),Which is the appropriate unit of mass to be used for a chick?,,kilogram,,gram,,liter,,milliliter,,gram,1,Easy,0
1462.0,Math,Beginner (Grade 1-3),Select the correct relation symbol. Airplane ___ car,,=,,<,,>,,>=,,>,1,Easy,0
1463.0,Math,Beginner (Grade 1-3),Select the correct relation symbol. Sandwich ___ loaf of bread,,>=,,=,,>,,<,,<,1,Easy,0
1464.0,Math,Beginner (Grade 1-3),Select the correct relation symbol. 10 paperclips ___ 1 marble,,<,,>=,,>,,=,,<,1,Easy,0
8486.0,Science,Intermediate (Grade 4-6),,images/quizzes/SciQ06019_02.png,"Planet A 69,911",,"Planet C 6,371",,"Planet 3,390",,"Planet B 25,362",,"Planet 3,390",0,Average,1
8487.0,Science,Intermediate (Grade 4-6),,images/quizzes/SciQ06019_03.png,Planet B 19.18,,Planet C 1.000,,Planet A 30.06,,Planet D 9.539,,Planet C 1.000,0,Average,1
1465.0,Math,Beginner (Grade 1-3),Select the correct relation symbol. Glass of water ___ glass of juice,,=,,<,,>,,>=,,=,1,Easy,0
1466.0,Math,Beginner (Grade 1-3),What is the appropriate unit of measurement for the mass of a sandwich?,,grams,,kilograms,,liter,,milliliter,,grams,1,Easy,0
1467.0,Math,Beginner (Grade 1-3),What is the appropriate unit of measurement for the mass of a basket full of fruits?,,grams,,kilograms,,liter,,milliliter,,kilograms,1,Easy,0
1468.0,Math,Beginner (Grade 1-3),What is the appropriate unit of measurement for the mass of a bottle crown?,,grams,,kilograms,,liter,,milliliter,,grams,1,Easy,0
1469.0,Math,Beginner (Grade 1-3),What is the appropriate unit of measurement for the mass of 20 pencils?,,grams,,kilograms,,liter,,milliliter,,grams,1,Easy,0
1470.0,Math,Beginner (Grade 1-3),What is the appropriate unit of measurement for the mass of a clay jar?,,grams,,kilograms,,liter,,milliliter,,kilograms,1,Easy,0
1471.0,Math,Beginner (Grade 1-3),Which is a reasonable estimate for the mass of the piglet?,,30 kilograms,,30 grams,,40 grams,,40 kilograms,,30 kilograms,1,Easy,0
1472.0,Math,Beginner (Grade 1-3),Which is a reasonable estimate for the mass of the car?,,"4,000 kilograms",,"2,000 kilograms",,"4,000 grams",,"2,000 grams",,"2,000 kilograms",1,Easy,0
1473.0,Math,Beginner (Grade 1-3),Which is a reasonable estimate for the mass of a carrot?,,10 grams,,5 grams,,2 kilograms,,1 kilograms,,10 grams,1,Easy,0
1474.0,Math,Beginner (Grade 1-3),Which is a reasonable estimate for the mass of the school fish?,,2 kilograms,,20 grams,,25 grams,,10 kilograms,,2 kilograms,1,Easy,0
1475.0,Math,Beginner (Grade 1-3),Which is a reasonable estimate for the mass of a ball?,,3 grams,,30 kilograms,,3kilograms,,300 grams,,300 grams,1,Easy,0
1476.0,Math,Beginner (Grade 1-3),Anne bought an apple that weighs 350 grams; and Jelly bought another apple that weighs 200 grams. What is the total mass of the two apples?,,550 kilograms,,150 grams,,550 grams,,150 kilograms,,550 grams,1,Easy,0
1477.0,Math,Beginner (Grade 1-3),Each slice of bread has a mass of 50 grams. Amy ate two slices of bread. What is the mass of all the breads that Amy ate?,,"1,000 grams",,1 kilograms,,100 kilograms,,100 grams,,100 grams,1,Easy,0
1478.0,Math,Beginner (Grade 1-3),A watermelon weighs 4 kilograms. Josh cut it into two equal pieces. What is the mass of each piece of the watermelon?,,5 kilograms,,3 kilograms,,2 kilograms,,4 kilogram,,2 kilograms,1,Easy,0
1479.0,Math,Beginner (Grade 1-3),Maria bought 1 kg of chicken. She added 2 kg of pork. What is the total mass of the meat that she bought?,,4 kilograms,,1 kilogram,,2 kilograms,,3 kilograms,,3 kilograms,1,Easy,0
1480.0,Math,Beginner (Grade 1-3),A chicken usually weighs about two thousand grams. What is the mass of three chickens?,,"3,000 grams",,"6,000 grams",,"7,000 grams",,"5,000 grams",,"6,000 grams",1,Easy,0
1481.0,Math,Beginner (Grade 1-3),Select the appropriate measuring tool to measure a cup of coffee.,,Spoon,,Beaker,,Teaspoon,,Measuring cup,,Beaker,1,Easy,0
1482.0,Math,Beginner (Grade 1-3),Select the appropriate measuring tool to measure a bottle of soda.,,Eyedropper,,Beaker,,Measuring cup,,Liter Bottle,,Liter Bottle,1,Easy,0
1483.0,Math,Beginner (Grade 1-3),Select the appropriate measuring tool to measure a pitcher of juice.,,Beaker,,Measuring cup,,Spoon,,Teaspoon,,Measuring cup,1,Easy,0
1484.0,Math,Beginner (Grade 1-3),Select the appropriate measuring tool to measure a bottle of milk.,,Spoon,,Beaker,,Teaspoon,,Measuring cup,,Beaker,1,Easy,0
1485.0,Math,Beginner (Grade 1-3),Select the appropriate measuring tool to measure a bottle of soy sauce.,,Measuring cup,,Spoon,,Teaspoon,,Beaker,,Beaker,1,Easy,0
1486.0,Math,Beginner (Grade 1-3),Selina jogs everyday. How many meters does she run for the whole week? What is the missing part in the problem?,,Given,,Situation,,Question,,Answer,,Given,1,Easy,0
1487.0,Math,Beginner (Grade 1-3),Father was able to catch 1 kilogram of shrimp and 2 kilograms of fish. What is the missing part in the problem?,,Answer,,Given,,Question,,Situation,,Question,1,Easy,0
1488.0,Math,Beginner (Grade 1-3),"Every morning, Millen drinks 150mL of milk. Before she goes to bed, she drinks 100mL of milk. How many milliliters of milk does she drink everyday? What is the missing part in the problem?",,,,Question,,Situation,,Given,,,1,Easy,0
1489.0,Math,Beginner (Grade 1-3),The vendor sold 10 kg of meat and 15 kg of vegetable in the market. What is the missing part in the problem?,,Question,,Given,,Situation,,Answer,,Question,1,Easy,0
1490.0,Math,Beginner (Grade 1-3),5 kilometers going to Bryan's house. 3 kilometers going to school. What is the total distance?,,Answer,,Question,,Situation,,Given,,Situation,1,Easy,0
1500.0,Math,Beginner (Grade 1-3),"Select ""True"" if the statement is true, otherwise select the correct word that would make the statement true. Two square tiles are equivalent to one square unit.",,TRUE,,triangles,,figures,,Rectangles,,triangles,1,Easy,0
1506.0,Math,Beginner (Grade 1-3),The length of the table is 8 units and its width is 5 units. What is the area of the table?,,13 square units,,30 square units,,40 square units,,45 square units,,40 square units,1,Easy,0
1507.0,Math,Beginner (Grade 1-3),Mrs. Castro asked her students to use a paper in making a slogan which measures 4 units in both length and width. What is the area of the paper that they will use?,,12 square units,,16 square units,,8 square units,,15 square units,,16 square units,1,Easy,0
1508.0,Math,Beginner (Grade 1-3),"Nancy wants a new curtain for her room. If she needs to cover 7 units in length and 4 units in width, what should be the area of the new curtain?",,26 square units,,20 square units,,14 square units,,28 square units,,28 square units,1,Easy,0
8518.0,Science,Junior (Grade 7-10),"True or false. If results do not support the hypothesis, the experimenter should immediately drop the idea and look for another problem to solve.",,Maybe,,Sometimes,,FALSE,,TRUE,,FALSE,0,Easy,0
8519.0,Science,Junior (Grade 7-10),True or false. Publish the scientific study in a journal only after verification of the data.,,TRUE,,Maybe,,Cannot say,,FALSE,,TRUE,0,Easy,0
1509.0,Math,Beginner (Grade 1-3),A swimming pool is shaped like a square. The measure of each side is 10 units. What is the area of the area of the swimming pool?,,10 square units,,100 square units,,50 square units,,40 square units,,100 square units,1,Easy,0
1510.0,Math,Beginner (Grade 1-3),Ruben received a new bed as a gift from her mother. The bed measures 9 units in length and 5 units in width. What is the area of his new bed?,,45 square units,,30 square units,,50 square units,,35 square units,,45 square units,1,Easy,0
1531.0,Math,Beginner (Grade 1-3),"Moira woke up early in the morning to order to help her mother on her chores. Is it likely, equally likely, or unlikely to happen that Moira is a lazy girl?",,Equally Likely,,Likely,,Unlikely,,Very likely,,Unlikely,1,Easy,0
1532.0,Math,Beginner (Grade 1-3),"Lady has pets like dogs, cats and birds. Is it likely, equally likely or unlikely to happen that Lady is a pet lover?",,Likely,,Equally Likely,,Unlikely,,Very unlikely,,Likely,1,Easy,0
1533.0,Math,Beginner (Grade 1-3),"Trina like the color blue and red. Is it likely, equally likely or unlikely to happen that Trina will choose a blue bag?",,Likely,,Equally Likely,,Unlikely,,Very unlikely,,Likely,1,Easy,0
1534.0,Math,Beginner (Grade 1-3),"Frank eats a lot of sweets everyday. Is it likely, equally likely or unlikely to happen that Frank will choose fish crackers over cookies?",,Equally Likely,,Likely,,Unlikely,,Very likely,,Unlikely,1,Easy,0
1535.0,Math,Beginner (Grade 1-3),"The school prohibits long hair for boys. Recently, Johnny went to a barber shop. Is it likely, equally likely or unlikely to happen that Johnny will be needing a barber after five months?",,Very unlikely,,Equally Likely,,Unlikely,,Likely,,Likely,1,Easy,0
1541.0,Math,Beginner (Grade 1-3),"What digit is on the thousands place? 91,237",,7,,1,,2,,9,,1,1,Easy,0
1542.0,Math,Beginner (Grade 1-3),"What is the value of the digit that is in the ten thousands place? 31,562",,10000,,20000,,30000,,50000,,30000,1,Easy,0
1543.0,Math,Beginner (Grade 1-3),"What is the value of the digit that is in the tens place? 6,569",,50,,90,,30,,60,,60,1,Easy,0
8530.0,Science,Junior (Grade 7-10),,images/quizzes/SciQ07004_01.png,,,"1-A, 2-B, 3-C",,"1-B, 2-A, 3-C",,"1-B, 2-C, 3-A",,"1-B, 2-C, 3-A",0,Average,1
1544.0,Math,Beginner (Grade 1-3),"What digit is on the hundreds place? 12,003",,3,,1,,2,,0,,0,1,Easy,0
8532.0,Science,Junior (Grade 7-10),,images/quizzes/SciQ07004_03.png,Compound,,Mixture,,Element,,,,Compound,0,Average,1
8533.0,Science,Junior (Grade 7-10),,images/quizzes/SciQ07004_04.png,,,"1-A, 2-B, 3-C",,"1-B, 2-A, 3-C",,"1-B, 2-C, 3-A",,"1-B, 2-C, 3-A",0,Average,1
1545.0,Math,Beginner (Grade 1-3),"What is the value of 7 in the given number? 7,669",,70,,700,,7,,7000,,7000,1,Easy,0
1546.0,Math,Beginner (Grade 1-3),"Write the given number in words. 8,571 Select the correct answer.",,Eighty-five hundred seventy-one,,Eight thousand five hundred seventy-one,,Eight hundred thousand five tens seventy-one,,Eight thousand five seventy-one,,Eight thousand five hundred seventy-one,1,Easy,0
1547.0,Math,Beginner (Grade 1-3),"Write the given number in words. 6,290 Select the correct answer.",,Six thousand two hundred ninety,,Six thousand twenty ninety,,Six thousand two ninety,,Six thousand twenty nine,,Six thousand two hundred ninety,1,Easy,0
8537.0,Science,Junior (Grade 7-10),"True or false. Apple juice is composed of different ingredients such as sugar, citric acid, flavors, vitamins, preservatives, and their proportions may vary. Apple juice is an example of a compound.",,TRUE,,Maybe,,Cannot say,,FALSE,,FALSE,0,Average,0
8538.0,Science,Junior (Grade 7-10),,images/quizzes/SciQ07005_04.png,"1-C. Element, 2-A. Solution",,"1-B. Compound, 2-A. Solution",,"1-C. Element, 2-B. Compound",,,,"1-C. Element, 2-B. Compound",0,Average,1
1548.0,Math,Beginner (Grade 1-3),Write the words in symbols. Six thousand one hundred twenty-three. Select the correct answer.,,6133,,6213,,6132,,6123,,6123,1,Easy,0
8540.0,Science,Junior (Grade 7-10),,images/quizzes/SciQ07006_01.png,1-C; 2-A; 3-B,,1-A; 2-B; 3-C,,,,1-C; 2-B; 3-A,,1-C; 2-A; 3-B,0,Average,1
8541.0,Science,Junior (Grade 7-10),"Aside from color, other properties such as odor or formation of gas can be used to indicate if a solution is acidic or basic.",,FALSE,,Cannot say,,TRUE,,Maybe,,TRUE,0,Average,0
8542.0,Science,Junior (Grade 7-10),,images/quizzes/SciQ07006_03.png,,,1-C; 2-B; 3-A,,1-A; 2-B; 3-C,,1-A; 2-C; 3-B,,1-A; 2-C; 3-B,0,Average,1
8543.0,Science,Junior (Grade 7-10),,images/quizzes/SciQ07006_04.png,Acid = Bleach: Pink; Base = Vinegar: colorless,,,,,,Acid = Vinegar: colorless; Base = Bleach: Pink,,Acid = Bleach: Pink; Base = Vinegar: colorless,0,Average,1
